1091,16:26:10,1813,C,N,1.19,52.13,0.03,0:19:20,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:11,1814,C,N,-0.51,52.11,0.04,0:19:21,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:12,1815,C,N,1.87,52.09,0.03,0:19:22,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:13,1816,C,N,1.19,52.09,0.03,0:19:23,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:14,1817,C,N,1.19,52.06,0.03,0:19:24,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:15,1818,C,N,0.42,52.06,0.03,0:19:25,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:16,1819,C,N,1.78,52.04,0.03,0:19:26,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:17,1820,C,N,1.10,52.04,0.03,0:19:27,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:18,1821,C,N,1.44,52.02,0.03,0:19:28,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:19,1822,C,N,2.46,52.01,0.03,0:19:29,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:20,1823,C,N,2.12,51.99,0.03,0:19:30,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:21,1824,C,N,1.10,51.97,0.03,0:19:31,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:22,1825,C,N,1.44,51.96,0.03,0:19:32,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:23,1826,C,N,2.04,51.94,0.04,0:19:33,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:24,1827,C,N,1.02,51.91,0.03,0:19:34,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:25,1828,C,N,0.68,51.89,0.04,0:19:35,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:26,1829,C,N,1.36,51.85,0.03,0:19:36,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:27,1830,C,N,1.61,51.84,0.03,0:19:37,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:28,1831,C,N,1.27,51.82,0.04,0:19:38,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:29,1832,C,N,1.61,51.79,0.03,0:19:39,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:30,1833,C,N,0.59,51.79,0.03,0:19:40,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:31,1834,C,N,1.27,51.75,0.03,0:19:41,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:32,1835,C,N,1.27,51.73,0.03,0:19:42,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:33,1836,C,N,1.87,51.72,0.03,0:19:43,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:34,1837,C,N,1.87,51.72,0.04,0:19:44,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:35,1838,C,N,2.21,51.70,0.04,0:19:45,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:36,1839,C,N,1.53,51.68,0.03,0:19:46,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:37,1840,C,N,1.19,51.65,0.04,0:19:47,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:38,1841,C,N,2.46,51.63,0.03,0:19:48,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:39,1842,C,N,0.76,51.62,0.04,0:19:49,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:40,1843,C,N,1.10,51.60,0.04,0:19:50,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:41,1844,C,N,1.44,51.56,0.03,0:19:51,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:42,1845,C,N,0.76,51.53,0.04,0:19:52,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:43,1846,C,N,0.34,51.53,0.03,0:19:53,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:44,1847,C,N,1.02,51.50,0.03,0:19:54,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:45,1848,C,N,1.36,51.48,0.03,0:19:55,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:46,1849,C,N,1.70,51.44,0.03,0:19:56,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:47,1850,C,N,0.25,51.43,0.03,0:19:57,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:48,1851,C,N,1.95,51.39,0.04,0:19:58,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:49,1852,C,N,1.27,51.38,0.03,0:19:59,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:50,1853,C,N,0.59,51.36,0.03,0:20:0,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:51,1854,C,N,1.19,51.32,0.03,0:20:1,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:52,1855,C,N,0.85,51.29,0.03,0:20:2,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:53,1856,C,N,1.19,51.26,0.04,0:20:3,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:54,1857,C,N,0.85,51.24,0.03,0:20:4,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:55,1858,C,N,1.10,51.22,0.03,0:20:5,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:56,1859,C,N,1.78,51.19,0.03,0:20:6,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:57,1860,C,N,2.12,51.15,0.03,0:20:7,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:58,1861,C,N,2.12,51.14,0.03,0:20:8,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:26:59,1862,C,N,1.36,51.12,0.03,0:20:9,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:0,1863,C,N,1.70,51.07,0.03,0:20:10,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:1,1864,C,N,1.02,51.07,0.03,0:20:11,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:2,1865,C,N,0.68,51.03,0.03,0:20:12,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:3,1866,C,N,2.04,51.02,0.03,0:20:13,0.00,0.00,0,0,FS_STANDBY,LS_CM
1091,16:27:4,1867,C,N,1.27,51.00,0.03,0:20:14,0.00,0.00,0,0,FS_STANDBY,LS_CM
